id,vehicle_id,route,latitude,longitude,bearing,speed,current_status,occupancy_status,fetched_at
738567,G-10057,Green-B,42.33942,-71.1572,135,,STOPPED_AT,,2026-06-29 13:16:24.858610+00:00
738566,G-10061,Green-B,42.34997,-71.07748,60,,INCOMING_AT,,2026-06-29 13:16:24.858607+00:00
738565,G-10067,Green-B,42.341,-71.16742,75,2.4,STOPPED_AT,,2026-06-29 13:16:24.858604+00:00
738564,G-10075,Green-B,42.34588,-71.14143,225,1.9,INCOMING_AT,,2026-06-29 13:16:24.858601+00:00
738563,G-10083,Green-B,42.35145,-71.11842,315,5.1,INCOMING_AT,,2026-06-29 13:16:24.858598+00:00
738562,G-10101,Green-B,42.34811,-71.09211,310,,IN_TRANSIT_TO,,2026-06-29 13:16:24.858595+00:00
738561,G-10103,Green-B,42.35164,-71.07172,240,,INCOMING_AT,,2026-06-29 13:16:24.858592+00:00
738560,G-10118,Green-B,42.34983,-71.10533,135,8.4,INCOMING_AT,,2026-06-29 13:16:24.858588+00:00
738559,O-548A6ABA,Orange,42.33371,-71.09274,40,,INCOMING_AT,,2026-06-29 13:16:24.858585+00:00
738558,O-548A6ABB,Orange,42.34806,-71.06641,230,,INCOMING_AT,,2026-06-29 13:16:24.858582+00:00
738557,O-548A700A,Orange,42.31678,-71.10459,205,,STOPPED_AT,,2026-06-29 13:16:24.858579+00:00
738556,O-548A74AC,Orange,42.30122,-71.11384,30,,STOPPED_AT,,2026-06-29 13:16:24.858577+00:00
738555,O-548A74B4,Orange,42.33078,-71.09613,215,,STOPPED_AT,,2026-06-29 13:16:24.858575+00:00
738554,O-548A74B8,Orange,42.31423,-71.10554,25,,INCOMING_AT,,2026-06-29 13:16:24.858572+00:00
738553,O-548A74BF,Orange,42.34086,-71.0841,40,,STOPPED_AT,,2026-06-29 13:16:24.858569+00:00
738552,O-548A78A9,Orange,42.35234,-71.06264,185,,STOPPED_AT,,2026-06-29 13:16:24.858566+00:00
738551,O-548A78AA,Orange,42.36316,-71.05819,150,,STOPPED_AT,,2026-06-29 13:16:24.858562+00:00
738550,O-548A78B7,Orange,42.38677,-71.07701,175,,INCOMING_AT,,2026-06-29 13:16:24.858559+00:00
738549,O-548A78BB,Orange,42.41595,-71.077,177,,INCOMING_AT,,2026-06-29 13:16:24.858556+00:00
738548,O-548A78BD,Orange,42.43773,-71.07093,185,,STOPPED_AT,,2026-06-29 13:16:24.858552+00:00
738547,O-548A78C3,Orange,42.43772,-71.0708,185,,STOPPED_AT,,2026-06-29 13:16:24.858549+00:00
738546,O-548A78C7,Orange,42.40413,-71.07698,357,,IN_TRANSIT_TO,,2026-06-29 13:16:24.858546+00:00
738545,O-548A78D0,Orange,42.37384,-71.0703,300,,STOPPED_AT,,2026-06-29 13:16:24.858541+00:00
738544,O-548A78DA,Orange,42.351,-71.06285,5,,INCOMING_AT,,2026-06-29 13:16:24.858537+00:00
738543,O-548A78E7,Orange,42.30595,-71.11056,210,,INCOMING_AT,,2026-06-29 13:16:24.858534+00:00
738542,B-548A672A,Blue,42.3941,-70.99462,30,,INCOMING_AT,,2026-06-29 13:16:24.858530+00:00
738541,B-548A78A6,Blue,42.36624,-71.04178,40,,INCOMING_AT,,2026-06-29 13:16:24.858526+00:00
738540,B-548A78AB,Blue,42.37435,-71.03017,45,,STOPPED_AT,,2026-06-29 13:16:24.858523+00:00
738539,B-548A78AC,Blue,42.3608,-71.06099,130,,INCOMING_AT,,2026-06-29 13:16:24.858519+00:00
738538,B-548A78BA,Blue,42.36115,-71.06208,285,,STOPPED_AT,,2026-06-29 13:16:24.858516+00:00
738537,B-548A78C2,Blue,42.35937,-71.05298,260,,INCOMING_AT,,2026-06-29 13:16:24.858514+00:00
738536,B-548A78C4,Blue,42.3683,-71.0403,215,,IN_TRANSIT_TO,,2026-06-29 13:16:24.858511+00:00
738535,B-548A78C5,Blue,42.37233,-71.03312,260,,IN_TRANSIT_TO,,2026-06-29 13:16:24.858507+00:00
738534,B-548A78CA,Blue,42.38126,-71.01574,230,,INCOMING_AT,,2026-06-29 13:16:24.858504+00:00
738533,B-548A78D6,Blue,42.40322,-70.99188,170,,INCOMING_AT,,2026-06-29 13:16:24.858500+00:00
738532,B-548A78DF,Blue,42.41352,-70.99167,200,,STOPPED_AT,,2026-06-29 13:16:24.858497+00:00
738531,R-548A0004,Red,42.35526,-71.06016,310,,STOPPED_AT,,2026-06-29 13:16:24.858494+00:00
738530,R-548A5D6F,Red,42.21293,-71.00081,330,,IN_TRANSIT_TO,,2026-06-29 13:16:24.858490+00:00
738529,R-548A5F51,Red,42.29076,-71.0653,160,,INCOMING_AT,,2026-06-29 13:16:24.858485+00:00
738528,R-548A6272,Red,42.39082,-71.1188,0,,INCOMING_AT,,2026-06-29 13:16:24.858482+00:00
738527,R-548A6553,Red,42.23131,-71.00711,180,,IN_TRANSIT_TO,,2026-06-29 13:16:24.858479+00:00
738526,R-548A695C,Red,42.39621,-71.14054,85,,STOPPED_AT,,2026-06-29 13:16:24.858476+00:00
738525,R-548A6AB3,Red,42.39638,-71.1386,260,,INCOMING_AT,,2026-06-29 13:16:24.858472+00:00
738524,R-548A6C54,Red,42.20749,-71.00173,190,,STOPPED_AT,,2026-06-29 13:16:24.858469+00:00
738523,R-548A6D6F,Red,42.28412,-71.03639,345,,IN_TRANSIT_TO,,2026-06-29 13:16:24.858466+00:00
738522,R-548A6DE2,Red,42.33107,-71.057,0,,IN_TRANSIT_TO,,2026-06-29 13:16:24.858463+00:00
738521,R-548A7316,Red,42.37396,-71.11874,130,,STOPPED_AT,,2026-06-29 13:16:24.858461+00:00
738520,R-548A74A7,Red,42.39762,-71.12732,275,,IN_TRANSIT_TO,,2026-06-29 13:16:24.858459+00:00
738519,R-548A74A8,Red,42.31056,-71.05373,195,,STOPPED_AT,,2026-06-29 13:16:24.858456+00:00
738518,R-548A7551,Red,42.36554,-71.10401,310,,STOPPED_AT,,2026-06-29 13:16:24.858453+00:00
738517,R-548A75C9,Red,42.34157,-71.05711,175,,IN_TRANSIT_TO,,2026-06-29 13:16:24.858450+00:00
738516,R-548A7856,Red,42.36393,-71.10155,130,,INCOMING_AT,,2026-06-29 13:16:24.858447+00:00
738515,R-548A78B0,Red,42.36203,-71.08088,275,,INCOMING_AT,,2026-06-29 13:16:24.858444+00:00
738514,R-548A78B1,Red,42.32335,-71.05327,330,,IN_TRANSIT_TO,,2026-06-29 13:16:24.858441+00:00
738513,R-548A78EC,Red,42.28458,-71.06377,330,,STOPPED_AT,,2026-06-29 13:16:24.858438+00:00
738512,R-548A78F4,Red,42.37293,-71.11652,350,,INCOMING_AT,,2026-06-29 13:16:24.858435+00:00
738511,R-548A7907,Red,42.35252,-71.05533,130,,STOPPED_AT,,2026-06-29 13:16:24.858432+00:00
738510,R-548A7922,Red,42.39618,-71.14054,85,,STOPPED_AT,,2026-06-29 13:16:24.858425+00:00
738509,B-548A672A,Blue,42.38716,-71.00382,55,,INCOMING_AT,,2026-06-29 13:14:23.155735+00:00
738508,B-548A78A6,Blue,42.35956,-71.05162,80,,STOPPED_AT,,2026-06-29 13:14:23.155733+00:00
738507,B-548A78AB,Blue,42.37022,-71.0385,45,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155732+00:00
738506,B-548A78AC,Blue,42.36122,-71.0631,135,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155730+00:00
738505,B-548A78BA,Blue,42.35948,-71.05966,330,,STOPPED_AT,,2026-06-29 13:14:23.155729+00:00
738504,B-548A78C2,Blue,42.3683,-71.0403,215,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155727+00:00
738503,B-548A78C4,Blue,42.37233,-71.03312,260,,INCOMING_AT,,2026-06-29 13:14:23.155726+00:00
738502,B-548A78C5,Blue,42.37549,-71.02923,225,,INCOMING_AT,,2026-06-29 13:14:23.155724+00:00
738501,B-548A78CA,Blue,42.38773,-71.00221,235,,INCOMING_AT,,2026-06-29 13:14:23.155722+00:00
738500,B-548A78D6,Blue,42.4125,-70.99217,195,,INCOMING_AT,,2026-06-29 13:14:23.155721+00:00
738499,B-548A78DF,Blue,42.41576,-70.99041,200,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155719+00:00
738498,G-10008,Green-E,42.34587,-71.08123,225,,STOPPED_AT,,2026-06-29 13:14:23.155717+00:00
738497,G-10014,Green-E,42.35188,-71.07085,240,,STOPPED_AT,,2026-06-29 13:14:23.155715+00:00
738496,G-10015,Green-E,42.36543,-71.0604,135,,STOPPED_AT,,2026-06-29 13:14:23.155713+00:00
738495,G-10031,Green-E,42.36633,-71.0669,120,7.4,IN_TRANSIT_TO,,2026-06-29 13:14:23.155711+00:00
738494,G-10033,Green-E,42.40839,-71.1173,151,,STOPPED_AT,,2026-06-29 13:14:23.155710+00:00
738493,G-10040,Green-E,42.39434,-71.10677,331,5.9,STOPPED_AT,,2026-06-29 13:14:23.155708+00:00
738492,G-10054,Green-E,42.37175,-71.07675,305,3.2,IN_TRANSIT_TO,,2026-06-29 13:14:23.155706+00:00
738491,G-10073,Green-E,42.33572,-71.10054,45,4.3,INCOMING_AT,,2026-06-29 13:14:23.155704+00:00
738490,G-10095,Green-E,42.33101,-71.11165,315,4.3,INCOMING_AT,,2026-06-29 13:14:23.155702+00:00
738489,G-10099,Green-E,42.33894,-71.09243,45,5.5,IN_TRANSIT_TO,,2026-06-29 13:14:23.155700+00:00
738488,G-10106,Green-E,42.33322,-71.10947,270,4.6,IN_TRANSIT_TO,,2026-06-29 13:14:23.155698+00:00
738487,G-10109,Green-E,42.40394,-71.11403,151,16.3,INCOMING_AT,,2026-06-29 13:14:23.155696+00:00
738486,G-10126,Green-E,42.33688,-71.09775,225,6.9,INCOMING_AT,,2026-06-29 13:14:23.155694+00:00
738485,G-10128,Green-E,42.37926,-71.08652,145,4.4,IN_TRANSIT_TO,,2026-06-29 13:14:23.155692+00:00
738484,G-10139,Green-E,42.35614,-71.06243,30,,INCOMING_AT,,2026-06-29 13:14:23.155690+00:00
738483,G-10165,Green-E,42.34977,-71.07825,60,,STOPPED_AT,,2026-06-29 13:14:23.155688+00:00
738482,G-10009,Green-D,42.31899,-71.2165,315,4.7,STOPPED_AT,,2026-06-29 13:14:23.155686+00:00
738481,G-10036,Green-D,42.36234,-71.05804,175,,INCOMING_AT,,2026-06-29 13:14:23.155684+00:00
738480,G-10052,Green-D,42.37052,-71.0753,125,10.9,INCOMING_AT,,2026-06-29 13:14:23.155682+00:00
738479,G-10063,Green-D,42.37705,-71.09396,300,,STOPPED_AT,,2026-06-29 13:14:23.155681+00:00
738478,G-10080,Green-D,42.36976,-71.0737,305,9.6,INCOMING_AT,,2026-06-29 13:14:23.155679+00:00
738477,G-10084,Green-D,42.36607,-71.061,315,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155676+00:00
738476,G-10096,Green-D,42.35245,-71.06483,20,,STOPPED_AT,,2026-06-29 13:14:23.155674+00:00
738475,G-10104,Green-D,42.34478,-71.10525,45,4.7,INCOMING_AT,,2026-06-29 13:14:23.155672+00:00
738474,G-10113,Green-D,42.34117,-71.1104,45,7.8,INCOMING_AT,,2026-06-29 13:14:23.155670+00:00
738473,G-10117,Green-D,42.31891,-71.21649,135,4.5,STOPPED_AT,,2026-06-29 13:14:23.155668+00:00
738472,G-10121,Green-D,42.33723,-71.25208,135,4.2,STOPPED_AT,,2026-06-29 13:14:23.155666+00:00
738471,G-10124,Green-D,42.32571,-71.23037,315,7.5,STOPPED_AT,,2026-06-29 13:14:23.155663+00:00
738470,G-10140,Green-D,42.34179,-71.10994,225,4.7,STOPPED_AT,,2026-06-29 13:14:23.155560+00:00
738469,G-10152,Green-D,42.37695,-71.09396,120,,STOPPED_AT,,2026-06-29 13:14:23.155557+00:00
738468,G-10175,Green-D,42.32259,-71.20535,225,6.4,STOPPED_AT,,2026-06-29 13:14:23.155555+00:00
738467,G-10180,Green-D,42.33514,-71.1482,90,4.6,STOPPED_AT,,2026-06-29 13:14:23.155551+00:00
738466,G-10182,Green-D,42.35164,-71.07172,240,,INCOMING_AT,,2026-06-29 13:14:23.155548+00:00
738465,G-10185,Green-D,42.33133,-71.12651,270,6.5,STOPPED_AT,,2026-06-29 13:14:23.155545+00:00
738464,G-10022,Green-C,42.3459,-71.10742,45,,STOPPED_AT,,2026-06-29 13:14:23.155542+00:00
738463,G-10027,Green-C,42.33625,-71.14902,225,,STOPPED_AT,,2026-06-29 13:14:23.155539+00:00
738462,G-10035,Green-C,42.33625,-71.14902,225,,STOPPED_AT,,2026-06-29 13:14:23.155536+00:00
738461,G-10059,Green-C,42.33809,-71.14036,225,9.8,INCOMING_AT,,2026-06-29 13:14:23.155533+00:00
738460,G-10077,Green-C,42.35556,-71.06326,210,,INCOMING_AT,,2026-06-29 13:14:23.155530+00:00
738459,G-10086,Green-C,42.34788,-71.08627,105,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155528+00:00
738458,G-10098,Green-C,42.34996,-71.07792,240,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155525+00:00
738457,G-10112,Green-C,42.3392,-71.13568,45,5.8,INCOMING_AT,,2026-06-29 13:14:23.155522+00:00
738456,G-10134,Green-C,42.35986,-71.05891,215,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155520+00:00
738455,G-10167,Green-C,42.34341,-71.11665,225,5.0,STOPPED_AT,,2026-06-29 13:14:23.155517+00:00
738454,G-10183,Green-C,42.33988,-71.12935,45,6.6,INCOMING_AT,,2026-06-29 13:14:23.155514+00:00
738453,G-10002,Green-B,42.33966,-71.15208,225,9.6,INCOMING_AT,,2026-06-29 13:14:23.155511+00:00
738452,G-10019,Green-B,42.35929,-71.05951,215,,INCOMING_AT,,2026-06-29 13:14:23.155508+00:00
738451,G-10020,Green-B,42.34018,-71.16709,135,2.4,STOPPED_AT,,2026-06-29 13:14:23.155505+00:00
738450,G-10046,Green-B,42.35013,-71.13158,45,4.6,STOPPED_AT,,2026-06-29 13:14:23.155501+00:00
738449,G-10049,Green-B,42.34154,-71.14638,90,4.5,STOPPED_AT,,2026-06-29 13:14:23.155498+00:00
738448,G-10057,Green-B,42.33976,-71.15855,135,9.9,INCOMING_AT,,2026-06-29 13:14:23.155495+00:00
738447,G-10061,Green-B,42.34788,-71.08627,105,,INCOMING_AT,,2026-06-29 13:14:23.155493+00:00
738446,G-10067,Green-B,42.34014,-71.16475,270,4.7,IN_TRANSIT_TO,,2026-06-29 13:14:23.155490+00:00
738445,G-10075,Green-B,42.34887,-71.13839,315,4.8,INCOMING_AT,,2026-06-29 13:14:23.155487+00:00
738444,G-10083,Green-B,42.35101,-71.11478,315,4.1,STOPPED_AT,,2026-06-29 13:14:23.155484+00:00
738443,G-10101,Green-B,42.34996,-71.07792,240,,INCOMING_AT,,2026-06-29 13:14:23.155480+00:00
738442,G-10103,Green-B,42.35305,-71.06457,200,,INCOMING_AT,,2026-06-29 13:14:23.155478+00:00
738441,G-10118,Green-B,42.35014,-71.10791,135,10.3,INCOMING_AT,,2026-06-29 13:14:23.155475+00:00
738440,O-548A6ABA,Orange,42.32319,-71.09982,15,,STOPPED_AT,,2026-06-29 13:14:23.155472+00:00
738439,O-548A6ABB,Orange,42.35234,-71.06264,185,,STOPPED_AT,,2026-06-29 13:14:23.155469+00:00
738438,O-548A700A,Orange,42.32319,-71.09988,195,,STOPPED_AT,,2026-06-29 13:14:23.155467+00:00
738437,O-548A74AC,Orange,42.30122,-71.11384,30,,STOPPED_AT,,2026-06-29 13:14:23.155464+00:00
738436,O-548A74B4,Orange,42.3389,-71.08656,220,,INCOMING_AT,,2026-06-29 13:14:23.155461+00:00
738435,O-548A74B8,Orange,42.30213,-71.11312,210,,INCOMING_AT,,2026-06-29 13:14:23.155459+00:00
738434,O-548A74BF,Orange,42.33371,-71.09274,40,,INCOMING_AT,,2026-06-29 13:14:23.155457+00:00
738433,O-548A78A9,Orange,42.35881,-71.05782,175,,STOPPED_AT,,2026-06-29 13:14:23.155454+00:00
738432,O-548A78AA,Orange,42.36912,-71.06372,150,,INCOMING_AT,,2026-06-29 13:14:23.155450+00:00
738431,O-548A78B7,Orange,42.3981,-71.07729,177,,INCOMING_AT,,2026-06-29 13:14:23.155446+00:00
738430,O-548A78BB,Orange,42.42673,-71.07438,200,,STOPPED_AT,,2026-06-29 13:14:23.155444+00:00
738429,O-548A78BD,Orange,42.43773,-71.07093,185,,STOPPED_AT,,2026-06-29 13:14:23.155441+00:00
738428,O-548A78C3,Orange,42.43489,-71.07123,5,,INCOMING_AT,,2026-06-29 13:14:23.155438+00:00
738427,O-548A78C7,Orange,42.3925,-71.07715,355,,STOPPED_AT,,2026-06-29 13:14:23.155436+00:00
738426,O-548A78D0,Orange,42.36514,-71.05999,330,,STOPPED_AT,,2026-06-29 13:14:23.155433+00:00
738425,O-548A78DA,Orange,42.34757,-71.06966,85,,INCOMING_AT,,2026-06-29 13:14:23.155430+00:00
738424,O-548A78E7,Orange,42.31529,-71.10523,205,,INCOMING_AT,,2026-06-29 13:14:23.155427+00:00
738423,B-548A672A,Blue,42.38716,-71.00382,55,,INCOMING_AT,,2026-06-29 13:14:23.155424+00:00
738422,B-548A78A6,Blue,42.35956,-71.05162,80,,STOPPED_AT,,2026-06-29 13:14:23.155421+00:00
738421,B-548A78AB,Blue,42.37022,-71.0385,45,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155418+00:00
738420,B-548A78AC,Blue,42.36122,-71.0631,135,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155415+00:00
738419,B-548A78BA,Blue,42.35948,-71.05966,330,,STOPPED_AT,,2026-06-29 13:14:23.155412+00:00
738418,B-548A78C2,Blue,42.3683,-71.0403,215,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155410+00:00
738417,B-548A78C4,Blue,42.37233,-71.03312,260,,INCOMING_AT,,2026-06-29 13:14:23.155407+00:00
738416,B-548A78C5,Blue,42.37549,-71.02923,225,,INCOMING_AT,,2026-06-29 13:14:23.155404+00:00
738415,B-548A78CA,Blue,42.38773,-71.00221,235,,INCOMING_AT,,2026-06-29 13:14:23.155401+00:00
738414,B-548A78D6,Blue,42.4125,-70.99217,195,,INCOMING_AT,,2026-06-29 13:14:23.155398+00:00
738413,B-548A78DF,Blue,42.41576,-70.99041,200,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155395+00:00
738412,R-548A0004,Red,42.35108,-71.05232,355,,INCOMING_AT,,2026-06-29 13:14:23.155392+00:00
738411,R-548A5D6F,Red,42.20749,-71.00156,10,,STOPPED_AT,,2026-06-29 13:14:23.155389+00:00
738410,R-548A5F51,Red,42.29938,-71.06397,260,,INCOMING_AT,,2026-06-29 13:14:23.155386+00:00
738409,R-548A6272,Red,42.37636,-71.1191,300,,INCOMING_AT,,2026-06-29 13:14:23.155383+00:00
738408,R-548A6553,Red,42.24912,-71.0039,150,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155381+00:00
738407,R-548A695C,Red,42.39621,-71.14054,85,,STOPPED_AT,,2026-06-29 13:14:23.155378+00:00
738406,R-548A6AB3,Red,42.39762,-71.12732,275,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155375+00:00
738405,R-548A6C54,Red,42.20749,-71.00173,190,,STOPPED_AT,,2026-06-29 13:14:23.155372+00:00
738404,R-548A6D6F,Red,42.27315,-71.02737,315,,INCOMING_AT,,2026-06-29 13:14:23.155369+00:00
738403,R-548A6DE2,Red,42.32052,-71.05223,350,,STOPPED_AT,,2026-06-29 13:14:23.155366+00:00
738402,R-548A7316,Red,42.38388,-71.11979,185,,INCOMING_AT,,2026-06-29 13:14:23.155363+00:00
738401,R-548A74A7,Red,42.39538,-71.11944,340,,INCOMING_AT,,2026-06-29 13:14:23.155360+00:00
738400,R-548A74A8,Red,42.32057,-71.05259,170,,STOPPED_AT,,2026-06-29 13:14:23.155357+00:00
738399,R-548A7551,Red,42.36246,-71.08581,275,,STOPPED_AT,,2026-06-29 13:14:23.155354+00:00
738398,R-548A75C9,Red,42.34895,-71.05328,130,,INCOMING_AT,,2026-06-29 13:14:23.155351+00:00
738397,R-548A7856,Red,42.36804,-71.1083,125,,INCOMING_AT,,2026-06-29 13:14:23.155348+00:00
738396,R-548A78B0,Red,42.35792,-71.06548,310,,INCOMING_AT,,2026-06-29 13:14:23.155346+00:00
738395,R-548A78B1,Red,42.31252,-71.05277,15,,INCOMING_AT,,2026-06-29 13:14:23.155342+00:00
738394,R-548A78EC,Red,42.28458,-71.06377,330,,STOPPED_AT,,2026-06-29 13:14:23.155340+00:00
738393,R-548A78F4,Red,42.36703,-71.10627,310,,IN_TRANSIT_TO,,2026-06-29 13:14:23.155337+00:00
738392,R-548A7907,Red,42.35524,-71.06018,135,,STOPPED_AT,,2026-06-29 13:14:23.155333+00:00
738391,R-548A7922,Red,42.39618,-71.14054,85,,STOPPED_AT,,2026-06-29 13:14:23.155326+00:00
738390,B-548A672A,Blue,42.38123,-71.01515,60,,IN_TRANSIT_TO,,2026-06-29 13:12:21.229458+00:00
738389,B-548A78A6,Blue,42.35949,-71.05969,150,,STOPPED_AT,,2026-06-29 13:12:21.229456+00:00
738388,B-548A78AB,Blue,42.36382,-71.04406,40,,IN_TRANSIT_TO,,2026-06-29 13:12:21.229454+00:00
738387,B-548A78AC,Blue,42.36062,-71.0606,300,,INCOMING_AT,,2026-06-29 13:12:21.229451+00:00
738386,B-548A78BA,Blue,42.35889,-71.0574,275,,STOPPED_AT,,2026-06-29 13:12:21.229449+00:00
738385,B-548A78C2,Blue,42.37233,-71.03312,260,,INCOMING_AT,,2026-06-29 13:12:21.229447+00:00
738384,B-548A78C4,Blue,42.37732,-71.02681,225,,INCOMING_AT,,2026-06-29 13:12:21.229444+00:00
738383,B-548A78C5,Blue,42.38251,-71.01414,230,,INCOMING_AT,,2026-06-29 13:12:21.229441+00:00
738382,B-548A78CA,Blue,42.39601,-70.9934,210,,INCOMING_AT,,2026-06-29 13:12:21.229439+00:00
738381,B-548A78D6,Blue,42.41352,-70.99167,200,,STOPPED_AT,,2026-06-29 13:12:21.229436+00:00
738380,B-548A78DF,Blue,42.41576,-70.99041,200,,IN_TRANSIT_TO,,2026-06-29 13:12:21.229434+00:00
738379,B-548A78E4,Blue,42.4135,-70.99162,20,,STOPPED_AT,,2026-06-29 13:12:21.229431+00:00
738378,G-10008,Green-E,42.35018,-71.0771,240,,STOPPED_AT,,2026-06-29 13:12:21.229427+00:00
738377,G-10014,Green-E,42.35305,-71.06457,200,,IN_TRANSIT_TO,,2026-06-29 13:12:21.229424+00:00
738376,G-10015,Green-E,42.36633,-71.0669,120,5.3,INCOMING_AT,,2026-06-29 13:12:21.229421+00:00
738375,G-10031,Green-E,42.36668,-71.06772,125,5.5,STOPPED_AT,,2026-06-29 13:12:21.229418+00:00
738374,G-10033,Green-E,42.40839,-71.1173,151,,STOPPED_AT,,2026-06-29 13:12:21.229415+00:00
738373,G-10040,Green-E,42.38802,-71.09685,301,4.0,STOPPED_AT,,2026-06-29 13:12:21.229412+00:00
738372,G-10054,Green-E,42.3704,-71.07492,305,10.6,INCOMING_AT,,2026-06-29 13:12:21.229409+00:00
738371,G-10073,Green-E,42.33451,-71.10389,45,3.8,INCOMING_AT,,2026-06-29 13:12:21.229406+00:00
738370,G-10095,Green-E,42.32825,-71.11032,45,2.8,STOPPED_AT,,2026-06-29 13:12:21.229403+00:00
738369,G-10099,Green-E,42.33613,-71.09959,45,4.4,STOPPED_AT,,2026-06-29 13:12:21.229400+00:00
738368,G-10106,Green-E,42.3344,-71.10425,225,4.8,STOPPED_AT,,2026-06-29 13:12:21.229397+00:00
738367,G-10109,Green-E,42.4084,-71.11749,151,2.6,STOPPED_AT,,2026-06-29 13:12:21.229393+00:00
738366,G-10126,Green-E,42.33872,-71.09308,225,9.8,INCOMING_AT,,2026-06-29 13:12:21.229391+00:00
738365,G-10128,Green-E,42.38573,-71.09289,145,15.4,IN_TRANSIT_TO,,2026-06-29 13:12:21.229388+00:00
738364,G-10139,Green-E,42.35301,-71.06454,20,,INCOMING_AT,,2026-06-29 13:12:21.229385+00:00
738363,G-10165,Green-E,42.34582,-71.08114,45,,IN_TRANSIT_TO,,2026-06-29 13:12:21.229382+00:00
738362,G-10009,Green-D,42.32065,-71.20732,225,12.7,IN_TRANSIT_TO,,2026-06-29 13:12:21.229378+00:00
738361,G-10036,Green-D,42.36427,-71.05936,135,,INCOMING_AT,,2026-06-29 13:12:21.229375+00:00
738360,G-10052,Green-D,42.37517,-71.08336,305,12.2,IN_TRANSIT_TO,,2026-06-29 13:12:21.229372+00:00
738359,G-10063,Green-D,42.37587,-71.08896,305,13.8,IN_TRANSIT_TO,,2026-06-29 13:12:21.229368+00:00
738358,G-10080,Green-D,42.36574,-71.06466,300,,INCOMING_AT,,2026-06-29 13:12:21.229364+00:00
738357,G-10084,Green-D,42.36389,-71.05899,315,,INCOMING_AT,,2026-06-29 13:12:21.229361+00:00
738356,G-10096,Green-D,42.35157,-71.07167,60,,STOPPED_AT,,2026-06-29 13:12:21.229357+00:00
738355,G-10104,Green-D,42.34117,-71.1104,45,5.4,INCOMING_AT,,2026-06-29 13:12:21.229354+00:00
738354,G-10113,Green-D,42.33254,-71.11694,45,6.2,STOPPED_AT,,2026-06-29 13:12:21.229351+00:00
738353,G-10117,Green-D,42.32421,-71.22773,135,17.4,IN_TRANSIT_TO,,2026-06-29 13:12:21.229347+00:00
738352,G-10121,Green-D,42.33723,-71.25208,135,4.2,STOPPED_AT,,2026-06-29 13:12:21.229344+00:00
738351,G-10124,Green-D,42.31899,-71.2165,315,5.8,STOPPED_AT,,2026-06-29 13:12:21.229341+00:00
738350,G-10140,Green-D,42.34672,-71.10182,230,,INCOMING_AT,,2026-06-29 13:12:21.229337+00:00
738349,G-10152,Green-D,42.37695,-71.09396,120,,STOPPED_AT,,2026-06-29 13:12:21.229333+00:00
738348,G-10175,Green-D,42.3298,-71.1915,270,13.3,INCOMING_AT,,2026-06-29 13:12:21.229330+00:00
738347,G-10180,Green-D,42.32694,-71.16356,90,6.3,IN_TRANSIT_TO,,2026-06-29 13:12:21.229327+00:00
738346,G-10182,Green-D,42.35305,-71.06457,200,,INCOMING_AT,,2026-06-29 13:12:21.229322+00:00
738345,G-10185,Green-D,42.33259,-71.11699,225,4.7,STOPPED_AT,,2026-06-29 13:12:21.229319+00:00
738344,G-10022,Green-C,42.3459,-71.10742,45,5.0,STOPPED_AT,,2026-06-29 13:12:21.229315+00:00
738343,G-10027,Green-C,42.33625,-71.14902,225,,STOPPED_AT,,2026-06-29 13:12:21.229311+00:00
738342,G-10035,Green-C,42.33625,-71.14902,225,,STOPPED_AT,,2026-06-29 13:12:21.229308+00:00
738341,G-10059,Green-C,42.33964,-71.13409,270,4.5,INCOMING_AT,,2026-06-29 13:12:21.229305+00:00
738340,G-10077,Green-C,42.35929,-71.05951,215,,INCOMING_AT,,2026-06-29 13:12:21.229301+00:00
738339,G-10086,Green-C,42.34804,-71.08964,90,,INCOMING_AT,,2026-06-29 13:12:21.229298+00:00
738338,G-10098,Green-C,42.35188,-71.07085,240,,STOPPED_AT,,2026-06-29 13:12:21.229294+00:00
738337,G-10112,Green-C,42.33772,-71.14191,45,5.2,IN_TRANSIT_TO,,2026-06-29 13:12:21.229291+00:00
738336,G-10134,Green-C,42.35614,-71.06243,30,,IN_TRANSIT_TO,,2026-06-29 13:12:21.229288+00:00
738335,G-10167,Green-C,42.34509,-71.11063,225,3.9,INCOMING_AT,,2026-06-29 13:12:21.229284+00:00
738334,G-10183,Green-C,42.3395,-71.13476,45,3.1,STOPPED_AT,,2026-06-29 13:12:21.229281+00:00
